Date,open,high,close,low,volume,macd,macdsignal,rsi,stoch,ma1,ma2,ma3,ema,cci,bblower,bbupper,roc,atr
2016-04-15T01:00,428.00,428.74,426.64,426.02,1766,-0.02,1.02,57.58,49.01,425.89,424.63,425.73,426.66,104.14,419.44,432.54,0,2.11
2016-04-15T05:00,426.64,430.98,430.95,426.64,3160,0.25,1.08,68.64,100.00,426.23,424.98,426.02,427.53,245.89,420.26,431.98,0.01,2.27
2016-04-15T09:00,430.94,432.49,431.33,429.42,4303,0.42,1.19,69.40,100.00,426.37,425.31,426.31,428.34,273.23,420.64,432.10,0.01,2.32
2016-04-15T13:00,431.33,432.31,431.31,429.02,2563,0.49,1.31,69.31,99.53,426.61,425.62,426.71,429.02,201.25,420.99,432.25,0.02,2.39
2016-04-15T17:00,431.49,431.99,431.48,430.03,1251,0.51,1.44,69.69,100.00,426.85,425.96,427.14,429.64,172.75,421.30,432.40,0.02,2.36
2016-04-15T21:00,431.48,431.79,431.17,430.47,498,0.46,1.55,68.03,91.50,427.06,426.27,427.52,430.12,141.53,421.54,432.68,0.01,2.29
2016-04-16T01:00,431.22,435.49,435.48,431.22,2931,0.67,1.72,76.41,100.00,427.51,426.75,428.23,431.26,187.12,421.20,433.91,0.02,2.43
2016-04-16T05:00,435.48,435.67,432.77,432.53,1625,0.58,1.86,64.90,56.15,427.80,427.14,428.76,431.77,143.36,421.36,434.33,0.02,2.48
2016-04-16T09:00,432.77,432.78,432.15,431.42,1370,0.43,1.97,62.57,39.54,428.05,427.45,429.15,432.10,92.58,421.52,434.85,0.01,2.4
2016-04-16T13:00,432.01,432.66,431.57,431.43,698,0.26,2.04,60.39,25.56,428.35,427.73,429.65,432.27,77.63,421.73,435.29,0.01,2.32
2016-04-16T17:00,431.57,432.60,432.04,431.56,584,0.15,2.08,61.56,26.27,428.68,428.00,430.12,432.48,73.38,421.94,435.74,0,2.23
2016-04-16T21:00,432.52,433.49,431.04,431.00,1159,-0.01,2.07,57.67,2.55,428.94,428.09,430.50,432.48,62.32,422.20,436.10,0,2.25
2016-04-17T01:00,431.04,431.49,431.11,430.00,792,-0.12,2.04,57.87,1.54,429.24,428.25,430.86,432.48,36.10,422.48,436.45,0,2.19
2016-04-17T05:00,431.26,431.30,429.55,429.53,955,-0.30,1.97,51.95,0.00,429.47,428.36,431.09,432.20,14.48,422.68,436.58,0,2.16
2016-04-17T09:00,429.56,430.48,429.47,428.00,2002,-0.42,1.86,51.66,0.00,429.62,428.45,431.20,431.93,-13.23,422.95,436.84,0,2.19
2016-04-17T13:00,429.47,429.47,428.31,426.37,2627,-0.57,1.72,47.49,0.00,429.82,428.52,431.32,431.49,-58.55,423.08,437.05,-0.02,2.25
2016-04-17T17:00,428.30,429.41,428.51,427.40,990,-0.63,1.56,48.27,2.70,429.99,428.59,431.15,431.13,-56.39,423.19,437.25,-0.01,2.23
2016-04-17T21:00,428.51,430.50,430.49,428.51,670,-0.53,1.43,55.30,27.01,430.23,428.70,431.10,431.15,-18.81,423.43,437.49,0,2.22
2016-04-18T01:00,430.49,430.91,430.22,429.97,689,-0.47,1.31,54.21,23.24,430.45,428.87,431.02,431.12,-8.27,423.64,437.70,0,2.12
2016-04-18T05:00,430.22,430.49,429.02,429.01,463,-0.49,1.19,49.57,7.19,430.59,429.00,430.86,430.88,-56.28,423.71,437.75,-0.01,2.08
2016-04-18T09:00,429.02,429.88,427.52,426.52,2436,-0.59,1.04,44.45,0.00,430.58,429.07,430.62,430.41,-138.30,423.61,437.94,-0.01,2.17
2016-04-18T13:00,427.52,429.48,429.42,426.95,1815,-0.50,0.92,51.31,37.86,430.71,429.22,430.21,430.32,-99.53,423.85,437.55,0,2.2
2016-04-18T17:00,429.42,430.25,430.03,428.50,1505,-0.40,0.82,53.31,51.78,430.67,429.40,430.03,430.35,-47.00,424.14,437.12,0,2.16
2016-04-18T21:00,430.03,430.49,429.51,429.51,317,-0.35,0.73,51.38,40.50,430.58,429.50,429.85,430.28,-32.48,424.39,436.70,0,2.08
2016-04-19T01:00,429.52,429.60,429.54,428.54,661,-0.30,0.66,51.48,52.38,430.50,429.68,429.72,430.22,-56.21,424.63,436.26,0,2.01
2016-04-19T05:00,429.54,430.44,430.30,429.01,402,-0.22,0.60,54.29,73.32,430.44,429.86,429.60,430.29,-21.44,424.88,435.93,0,1.97
2016-04-19T09:00,430.30,430.44,430.00,429.51,621,-0.18,0.56,52.99,78.71,430.38,430.02,429.53,430.30,-10.15,425.89,434.36,0,1.89
2016-04-19T13:00,430.00,432.00,431.48,429.99,2432,-0.05,0.54,58.30,100.00,430.19,430.21,429.56,430.57,73.66,426.39,433.74,0,1.9
2016-04-19T17:00,431.49,439.00,437.81,431.08,7620,0.43,0.65,72.57,100.00,430.43,430.60,430.11,431.89,304.63,425.71,434.98,0.02,2.33
2016-04-19T21:00,437.81,438.78,437.87,436.60,2506,0.70,0.83,72.66,100.00,430.71,430.94,430.67,433.05,291.76,425.18,436.14,0.02,2.32
2016-04-20T01:00,437.70,439.00,438.40,437.57,2156,0.86,1.04,73.54,100.00,431.03,431.33,431.34,434.13,238.92,424.74,437.22,0.02,2.26
2016-04-20T05:00,438.41,439.00,437.70,437.10,1894,0.87,1.26,70.33,88.97,431.30,431.55,431.95,434.94,178.11,424.50,438.13,0.02,2.23
2016-04-20T09:00,437.70,441.50,441.00,436.95,2805,1.02,1.52,75.71,100.00,431.77,431.88,432.65,436.21,172.25,423.88,439.73,0.03,2.4
2016-04-20T13:00,441.00,444.99,443.37,439.51,5498,1.20,1.82,78.70,100.00,432.36,432.28,433.53,437.71,177.34,423.20,441.79,0.03,2.62
2016-04-20T17:00,443.45,446.61,443.85,441.82,6387,1.27,2.13,79.25,100.00,433.04,432.69,434.52,439.07,162.02,422.78,443.66,0.03,2.77
2016-04-20T21:00,443.60,447.65,446.00,442.01,2314,1.36,2.47,81.58,100.00,433.83,433.18,435.75,440.62,148.43,422.41,445.79,0.04,2.98
2016-04-21T01:00,446.00,447.00,444.49,443.30,2282,1.23,2.78,75.21,78.91,434.60,433.48,436.76,441.67,124.91,422.47,447.33,0.03,3.03
2016-04-21T05:00,444.48,444.89,444.31,443.93,926,1.04,3.04,74.46,76.35,435.35,433.87,437.71,442.54,104.67,422.57,448.62,0.01,2.88
2016-04-21T09:00,444.31,445.79,444.28,443.05,1172,0.84,3.25,74.33,74.64,436.01,434.27,438.69,443.26,94.19,422.79,449.80,0.01,2.87
2016-04-21T13:00,444.28,451.46,451.28,444.25,6178,1.09,3.52,82.25,100.00,437.01,434.93,440.14,445.09,130.62,422.57,452.25,0.03,3.18
2016-04-21T17:00,451.37,454.50,452.26,449.71,4975,1.22,3.83,83.04,100.00,438.12,435.60,441.61,446.81,148.48,422.67,454.62,0.03,3.3
2016-04-21T21:00,452.26,453.15,447.23,446.00,4024,0.88,4.05,66.66,0.00,439.05,436.14,442.76,447.41,101.20,423.20,455.87,0.01,3.57
2016-04-22T01:00,447.23,448.70,448.27,444.51,2475,0.65,4.21,68.06,8.55,439.95,436.72,443.87,448.09,76.30,423.75,457.15,0.01,3.61
2016-04-22T05:00,448.28,450.00,448.97,447.67,1427,0.48,4.33,69.01,14.35,440.85,437.36,444.62,448.77,87.09,424.39,458.45,0.01,3.52
2016-04-22T09:00,448.97,449.00,448.88,446.10,1624,0.30,4.41,68.73,12.64,441.78,438.01,445.35,449.32,71.94,425.11,459.66,0.01,3.48
2016-04-22T13:00,448.88,450.70,449.65,447.50,1563,0.18,4.45,69.86,19.54,442.73,438.72,446.10,449.90,83.29,425.85,460.86,0.01,3.46
2016-04-22T17:00,449.65,450.16,447.80,446.74,1363,-0.06,4.44,63.87,0.00,443.57,439.36,446.78,450.06,65.98,426.67,461.82,0.01,3.46
2016-04-22T21:00,447.80,450.74,446.87,446.86,1398,-0.31,4.36,61.04,0.00,444.37,439.91,447.17,450.01,60.48,427.43,462.60,0.01,3.49
2016-04-23T01:00,446.87,446.99,446.99,445.67,967,-0.48,4.24,61.28,1.09,445.11,440.47,447.41,449.96,25.32,428.20,462.75,-0.01,3.33
2016-04-23T05:00,446.99,450.48,449.89,446.01,1490,-0.42,4.14,66.60,25.27,445.68,441.17,447.81,450.41,64.01,429.02,463.13,-0.01,3.41
2016-04-23T09:00,449.89,451.40,450.88,449.02,1807,-0.33,4.05,68.21,32.59,446.30,441.94,448.14,450.94,94.57,429.86,463.53,0.01,3.34
2016-04-23T13:00,450.87,451.08,448.74,448.01,1249,-0.43,3.95,61.34,1.36,446.80,442.59,448.42,451.01,62.86,430.65,463.86,0,3.32
2016-04-23T17:00,448.68,454.95,453.69,448.05,3143,-0.19,3.90,69.09,36.59,447.56,443.38,449.05,451.90,141.43,431.59,464.18,0.01,3.58
2016-04-23T21:00,453.69,459.59,456.80,452.92,4545,0.13,3.93,72.79,53.41,448.31,444.29,449.88,453.20,244.93,432.57,464.54,0.02,3.8
2016-04-24T01:00,456.80,457.99,457.28,454.03,1818,0.32,4.01,73.32,100.00,448.97,445.21,450.28,454.38,210.35,433.55,464.91,0.02,3.81
2016-04-24T05:00,457.28,459.23,454.92,454.80,2798,0.24,4.07,66.46,44.14,449.50,446.03,450.46,454.97,168.15,434.74,464.61,0.02,3.85
2016-04-24T09:00,454.92,456.33,452.92,450.18,3287,0.01,4.07,61.24,1.63,449.83,446.80,450.84,455.12,77.63,435.73,464.46,0.01,4.02
2016-04-24T13:00,452.92,464.99,464.32,452.29,7942,0.55,4.21,73.85,100.00,450.77,447.89,451.91,457.19,202.85,436.06,466.13,0.04,4.64
2016-04-24T17:00,464.23,464.41,463.02,460.01,3567,0.74,4.40,71.02,77.91,451.66,448.73,452.84,458.74,196.75,436.62,467.44,0.03,4.62
2016-04-24T21:00,463.33,463.70,459.66,458.50,2342,0.57,4.54,64.15,24.28,452.40,449.46,453.56,459.48,138.23,437.98,466.92,0.02,4.66
2016-04-25T01:00,459.52,462.99,460.94,458.71,1849,0.47,4.66,65.52,34.97,452.86,450.21,454.31,460.31,120.09,439.28,466.50,0.03,4.63
2016-04-25T05:00,460.94,462.72,457.64,455.00,4981,0.13,4.69,59.25,0.00,453.11,450.87,454.97,460.43,75.30,440.10,466.71,0.01,4.85
2016-04-25T09:00,457.79,462.40,461.72,457.63,2719,0.13,4.72,63.85,31.51,453.80,451.56,455.96,461.21,93.12,440.80,467.36,0.01,4.85
2016-04-25T13:00,461.60,466.99,465.04,460.50,4295,0.29,4.80,67.11,53.84,454.60,452.29,457.16,462.44,124.83,441.26,468.51,0.02,4.97
2016-04-25T17:00,465.04,471.58,461.77,461.50,9761,0.12,4.83,61.26,13.77,455.21,452.88,457.96,462.91,121.33,441.92,469.13,0.02,5.33
2016-04-25T21:00,461.77,466.59,464.71,461.77,1681,0.16,4.87,64.27,34.38,455.96,453.51,458.88,463.79,104.39,442.45,470.11,0.03,5.29
2016-04-26T01:00,464.63,467.00,466.83,463.33,2306,0.26,4.93,66.31,48.36,456.78,454.25,460.08,464.90,110.42,442.84,471.63,0.01,5.18
2016-04-26T05:00,466.83,466.99,463.18,463.12,1274,0.03,4.94,59.97,4.93,457.51,454.88,460.72,465.20,86.24,443.49,472.60,0,5.09
2016-04-26T09:00,463.37,469.54,468.00,462.55,5711,0.15,4.98,64.76,37.74,458.52,455.67,461.46,466.27,108.78,444.02,474.17,0.02,5.22
2016-04-26T13:00,468.00,471.99,469.75,465.50,6451,0.28,5.05,66.34,48.56,459.60,456.29,462.29,467.47,133.11,444.50,475.68,0.02,5.31
2016-04-26T17:00,469.75,470.70,468.14,467.27,1266,0.20,5.10,63.52,29.25,460.47,456.82,463.18,468.20,120.89,445.15,476.76,0.02,5.18
2016-04-26T21:00,468.14,469.72,466.60,466.37,1210,-0.00,5.10,60.86,13.68,461.22,457.46,464.09,468.54,94.90,445.91,477.78,0.01,5.05
2016-04-27T01:00,466.47,470.17,468.07,466.47,2391,-0.08,5.08,62.48,41.09,462.14,458.12,464.34,469.05,98.20,446.65,478.48,0.01,4.95
2016-04-27T05:00,468.09,468.09,466.47,464.00,3479,-0.28,5.01,59.59,4.33,462.75,458.71,464.57,469.20,57.29,447.50,478.60,0.01,4.89
2016-04-27T09:00,466.89,466.99,455.69,450.11,17947,-1.12,4.73,44.64,0.00,462.70,458.93,464.30,467.42,-98.76,447.49,478.45,-0.02,5.75
2016-04-27T13:00,455.23,458.00,454.64,452.78,4100,-1.70,4.30,43.50,0.00,462.57,459.10,463.88,465.67,-139.84,447.21,478.70,-0.03,5.71
2016-04-27T17:00,454.64,454.64,444.85,443.00,10798,-2.64,3.64,34.59,0.00,462.09,459.00,463.03,462.44,-250.39,444.98,480.13,-0.04,6.13
2016-04-27T21:00,445.14,445.86,442.40,435.00,11332,-3.28,2.82,32.78,0.00,461.59,458.85,461.74,459.19,-264.97,442.84,480.07,-0.05,6.47
2016-04-28T01:00,441.28,445.60,444.37,438.50,4229,-3.40,1.97,35.70,8.70,460.64,458.76,460.36,456.72,-192.29,441.17,479.88,-0.05,6.51
2016-04-28T05:00,444.35,447.48,446.10,442.03,2495,-3.21,1.17,38.23,16.24,459.84,458.64,459.32,454.87,-136.75,439.79,479.90,-0.05,6.44
2016-04-28T09:00,446.09,448.80,448.78,445.20,3679,-2.77,0.48,42.03,27.56,459.32,458.57,458.26,453.73,-98.78,438.97,479.51,-0.04,6.24
2016-04-28T13:00,448.78,449.49,449.12,446.00,2520,-2.32,-0.10,42.52,29.02,458.76,458.58,457.08,452.81,-82.86,438.17,479.45,-0.04,6.04
2016-04-28T17:00,449.10,450.83,450.46,448.20,1107,-1.84,-0.56,44.48,34.86,458.41,458.47,456.23,452.25,-62.88,437.59,478.90,-0.03,5.8
2016-04-28T21:00,450.52,451.54,445.86,445.80,2126,-1.72,-0.99,39.49,21.83,457.66,458.11,454.75,450.98,-70.45,436.50,478.08,-0.02,5.79
2016-04-29T01:00,445.93,449.53,448.51,445.86,648,-1.39,-1.34,43.43,35.86,456.87,457.82,453.34,450.34,-61.93,435.71,477.54,-0.01,5.64
2016-04-29T05:00,448.51,450.00,449.98,448.51,718,-0.99,-1.59,45.55,43.00,456.31,457.65,452.13,450.06,-46.13,435.15,476.63,0.01,5.34
2016-04-29T09:00,449.98,451.98,451.90,449.50,1613,-0.56,-1.73,48.27,57.78,455.70,457.62,451.15,450.15,-30.30,434.80,475.49,0.02,5.14
2016-04-29T13:00,451.96,456.00,456.00,451.90,4937,0.02,-1.72,53.61,100.00,455.18,457.34,450.34,450.96,0.11,434.56,475.01,0.03,5.07
2016-04-29T17:00,455.43,457.49,455.32,453.50,3428,0.35,-1.63,52.64,95.34,454.81,457.08,449.60,451.55,12.09,434.32,473.98,0.02,4.99
2016-04-29T21:00,455.33,455.98,454.03,453.50,797,0.48,-1.52,50.76,86.32,454.14,456.90,449.49,451.84,11.51,434.01,472.72,0.01,4.81
2016-04-30T01:00,454.09,455.00,454.18,452.75,1102,0.55,-1.38,50.98,87.37,453.40,456.67,449.46,452.13,15.40,433.56,471.77,0.01,4.63
2016-04-30T05:00,454.09,454.99,453.55,452.96,399,0.54,-1.24,49.98,79.73,452.71,456.53,450.04,452.28,24.53,433.02,471.01,0.01,4.44
2016-04-30T09:00,453.35,453.80,451.58,450.00,2462,0.39,-1.14,46.87,56.18,451.99,456.20,450.65,452.06,10.91,432.35,470.03,0.01,4.4
2016-04-30T13:00,451.59,452.01,449.03,445.01,3896,0.13,-1.11,43.13,25.78,451.09,455.66,450.96,451.44,-28.10,431.53,469.10,0,4.58
2016-04-30T17:00,448.84,450.39,446.60,445.01,1923,-0.19,-1.16,39.86,2.62,450.14,455.16,450.99,450.49,-47.67,431.31,468.42,-0.01,4.64
2016-04-30T21:00,446.79,448.00,447.95,445.69,533,-0.28,-1.23,42.47,21.10,449.77,454.60,450.94,449.90,-44.92,431.33,467.72,-0.01,4.47
2016-05-01T01:00,447.94,448.75,448.68,447.32,449,-0.27,-1.30,43.88,31.09,449.49,453.99,450.91,449.53,-23.66,433.33,466.11,-0.02,4.25
2016-05-01T05:00,448.68,452.99,450.50,448.68,831,-0.12,-1.33,47.36,54.55,449.76,453.57,450.91,449.53,21.95,436.13,464.12,-0.01,4.26
2016-05-01T09:00,450.21,452.51,451.38,450.02,681,0.05,-1.31,49.01,66.55,450.18,453.02,451.28,449.69,28.13,438.48,462.47,-0.01,4.13
2016-05-01T13:00,451.43,451.62,450.71,448.21,1065,0.12,-1.28,47.78,57.60,450.49,452.38,451.43,449.72,-9.04,440.40,461.01,-0.01,4.08
2016-05-01T17:00,450.73,451.61,451.11,450.01,344,0.20,-1.23,48.61,63.64,450.73,451.81,451.50,449.82,7.80,441.64,460.00,-0.01,3.9
2016-05-01T21:00,451.12,452.49,452.16,451.11,1058,0.32,-1.15,50.81,85.68,450.89,451.33,451.52,450.10,34.19,442.86,459.09,0,3.72
2016-05-02T01:00,452.19,452.50,448.52,448.50,1322,0.15,-1.11,43.81,35.52,450.86,450.68,451.02,449.71,-31.82,443.48,458.28,0,3.74
2016-05-02T05:00,448.51,448.51,440.51,436.00,17012,-0.46,-1.23,33.02,0.00,450.38,449.82,450.03,447.99,-244.04,443.61,457.61,-0.01,4.37
2016-05-02T09:00,440.50,443.40,442.11,438.00,5305,-0.71,-1.41,36.39,18.94,450.21,449.36,449.24,446.79,-215.31,443.27,457.31,-0.01,4.44
2016-05-02T13:00,442.10,442.94,441.59,439.80,2022,-0.85,-1.62,35.76,15.40,449.88,448.93,448.40,445.66,-169.72,442.39,457.35,-0.02,4.35
2016-05-02T17:00,441.78,445.89,443.73,440.70,2889,-0.74,-1.80,40.34,41.15,449.58,448.89,447.74,445.07,-110.31,441.69,457.24,-0.02,4.41
2016-05-02T21:00,444.00,444.49,443.24,440.10,1411,-0.65,-1.97,39.64,37.21,449.17,448.92,447.19,444.49,-110.28,440.68,456.97,-0.02,4.41
2016-05-03T01:00,443.23,447.99,447.98,443.01,1457,-0.23,-2.02,48.84,88.93,448.78,449.04,447.12,444.82,-37.85,440.32,456.59,-0.01,4.45
2016-05-03T05:00,447.98,447.98,446.28,446.02,1114,-0.05,-2.04,46.12,73.64,448.35,449.04,447.10,444.82,-23.88,439.90,456.24,-0.01,4.27
2016-05-03T09:00,446.29,447.75,446.52,445.61,1767,0.10,-2.01,46.57,76.17,448.00,448.97,447.00,444.88,-20.69,439.53,455.84,-0.01,4.12
2016-05-03T13:00,445.90,451.63,451.07,445.80,4263,0.49,-1.89,54.38,100.00,447.85,449.03,447.16,445.73,48.20,439.28,455.84,0.01,4.24
2016-05-03T17:00,450.47,452.00,450.65,450.00,2147,0.71,-1.71,53.60,96.35,447.71,449.04,447.17,446.40,82.04,439.12,455.91,0.02,4.08
2016-05-03T21:00,450.65,450.98,449.61,449.10,629,0.75,-1.52,51.63,87.13,447.62,449.17,447.05,446.81,56.60,439.12,455.97,0.02,3.92
2016-05-04T01:00,449.47,450.93,450.17,448.80,1148,0.79,-1.33,52.64,91.85,447.67,449.22,447.02,447.27,53.18,439.35,456.09,0.02,3.8
2016-05-04T05:00,450.18,450.20,446.06,445.07,1785,0.53,-1.19,45.18,56.93,447.64,449.09,446.68,446.96,-9.08,439.26,456.00,0.01,3.89
2016-05-04T09:00,446.06,447.99,447.84,445.08,1175,0.46,-1.08,48.58,72.85,447.64,448.96,446.39,447.01,-10.77,439.23,455.94,0.01,3.82
2016-05-04T13:00,447.84,447.98,446.75,445.74,1631,0.33,-1.00,46.67,58.59,447.55,448.65,446.27,446.86,-10.22,439.04,455.76,0,3.71
2016-05-04T17:00,446.75,447.77,447.38,446.00,679,0.28,-0.93,47.95,65.47,447.40,448.38,446.73,446.85,-0.12,438.85,455.55,0,3.57
2016-05-04T21:00,447.38,451.68,448.50,447.16,3554,0.31,-0.85,50.22,71.78,447.26,448.20,447.16,447.04,53.79,438.71,455.46,0,3.64
2016-05-05T01:00,448.50,450.35,448.15,447.20,1143,0.31,-0.77,49.49,66.82,447.14,448.00,447.60,447.15,44.70,438.55,455.33,-0.01,3.6
2016-05-05T05:00,448.16,448.31,446.50,446.15,827,0.19,-0.73,46.10,10.00,446.92,447.76,447.78,446.96,10.03,438.28,455.03,-0.01,3.5
2016-05-05T09:00,446.50,450.00,447.53,445.51,3102,0.17,-0.68,48.47,35.76,446.70,447.63,448.07,446.98,34.06,438.29,454.93,0,3.57
2016-05-05T13:00,447.53,449.65,449.14,447.25,1107,0.27,-0.62,52.03,74.46,446.73,447.63,448.14,447.28,60.47,439.99,454.09,0,3.49
2016-05-05T17:00,449.13,449.32,448.40,448.30,1058,0.27,-0.55,50.31,55.76,447.10,447.69,448.28,447.41,53.52,441.31,453.40,0.01,3.31
2016-05-05T21:00,448.40,449.73,448.11,448.00,1059,0.24,-0.49,49.62,52.73,447.39,447.70,448.39,447.48,43.17,442.90,452.46,0,3.2
2016-05-06T01:00,448.11,452.01,451.92,448.00,3190,0.46,-0.38,57.82,100.00,447.88,447.80,448.45,448.21,120.27,443.71,452.47,0.01,3.26
2016-05-06T05:00,452.01,453.00,451.00,450.78,1881,0.52,-0.25,55.47,81.41,448.23,447.82,448.47,448.68,156.84,444.70,452.25,0.01,3.18
2016-05-06T09:00,451.00,456.91,455.51,451.00,4492,0.82,-0.04,63.34,100.00,448.81,447.96,448.86,449.87,243.87,444.05,453.66,0.02,3.38
2016-05-06T13:00,455.25,457.50,457.48,454.50,2852,1.09,0.23,66.15,100.00,449.27,448.18,449.35,451.24,252.96,443.46,455.37,0.02,3.35
2016-05-06T17:00,457.48,466.00,461.35,457.30,13095,1.44,0.59,70.87,100.00,449.98,448.53,450.37,453.09,303.20,442.40,457.92,0.03,3.73
2016-05-06T21:00,461.36,462.00,459.95,459.13,1347,1.50,0.97,67.22,85.26,450.62,448.78,451.18,454.45,204.79,441.93,459.27,0.03,3.67
2016-05-07T01:00,459.96,461.50,460.50,459.95,1098,1.48,1.34,67.92,88.09,451.07,449.18,452.09,455.72,165.24,441.55,460.63,0.03,3.52
2016-05-07T05:00,460.50,462.36,461.00,460.04,1192,1.41,1.69,68.57,90.71,451.56,449.87,453.00,456.89,141.27,441.29,462.03,0.03,3.43
2016-05-07T09:00,461.00,461.16,459.16,458.30,1842,1.16,1.98,63.43,69.96,452.02,450.44,453.71,457.57,100.23,441.33,462.90,0.02,3.39
2016-05-07T13:00,459.16,463.05,461.09,459.16,1545,1.05,2.24,66.29,79.55,452.54,451.09,454.58,458.49,104.71,441.49,464.24,0.02,3.43
2016-05-07T17:00,461.10,462.27,460.33,460.01,788,0.85,2.45,64.16,68.42,453.22,451.64,455.50,459.13,89.95,441.71,465.26,0.02,3.34
2016-05-07T21:00,460.33,460.70,460.69,459.01,501,0.69,2.63,64.74,71.15,453.83,452.22,456.38,459.73,72.84,442.06,466.31,0.01,3.23
2016-05-08T01:00,460.69,461.40,460.25,460.00,638,0.50,2.75,63.39,64.80,454.47,452.63,457.12,460.16,70.54,442.46,467.20,0.01,3.1
2016-05-08T05:00,460.07,460.11,457.41,457.02,1929,0.14,2.78,55.40,0.00,454.95,453.00,457.72,460.03,36.62,442.89,467.66,-0.01,3.11
2016-05-08T09:00,457.40,460.08,459.51,456.04,2361,0.02,2.79,59.47,26.31,455.48,453.43,458.48,460.26,36.84,443.36,468.33,0,3.17
2016-05-08T13:00,459.51,460.00,459.48,459.02,337,-0.08,2.77,59.39,25.79,456.01,453.71,458.98,460.44,45.44,443.93,469.05,0,3.02
2016-05-08T17:00,459.48,461.62,459.87,458.03,767,-0.14,2.73,60.17,30.83,456.65,454.02,459.57,460.65,46.14,444.50,469.72,0,3.06
2016-05-08T21:00,459.88,459.91,459.02,458.33,454,-0.25,2.67,57.57,14.03,457.20,454.33,459.81,460.66,28.79,445.01,470.19,0,2.95
2016-05-09T01:00,459.02,459.65,458.00,457.86,712,-0.40,2.57,54.52,0.00,457.62,454.60,459.84,460.49,10.18,445.50,470.66,-0.01,2.87
2016-05-09T05:00,458.00,458.58,458.10,457.80,408,-0.48,2.45,54.77,1.78,458.08,455.00,459.62,460.34,-11.79,446.00,471.16,0,2.72
2016-05-09T09:00,458.09,464.88,464.78,458.09,3849,-0.11,2.42,67.69,93.74,458.88,455.56,459.95,461.36,126.72,446.51,471.93,0.01,3.01
2016-05-09T13:00,464.79,465.40,462.47,460.12,6990,-0.04,2.41,61.18,50.57,459.38,456.09,460.08,461.83,133.85,447.08,472.51,0,3.17
2016-05-09T17:00,462.47,462.62,461.56,459.49,2710,-0.07,2.40,58.78,32.35,459.88,456.56,460.11,462.06,63.72,447.72,472.48,0.01,3.17
2016-05-09T21:00,461.56,465.00,461.51,460.99,1849,-0.11,2.37,58.65,31.36,460.17,456.99,460.27,462.24,125.43,448.45,472.16,0,3.23
2016-05-10T01:00,461.51,462.21,461.36,461.28,835,-0.17,2.33,58.21,28.02,460.35,457.43,460.29,462.36,73.91,449.54,471.06,0,3.06
2016-05-10T05:00,461.59,462.00,452.29,445.01,10299,-0.79,2.13,39.26,0.00,459.92,457.63,459.75,460.87,-299.29,449.44,470.40,-0.02,4.06
2016-05-10T09:00,452.15,453.83,451.01,450.72,3488,-1.24,1.82,37.40,0.00,459.49,457.74,459.11,459.35,-264.69,449.13,469.76,-0.02,3.99
2016-05-10T13:00,451.00,454.20,453.19,451.00,1693,-1.34,1.48,42.39,16.47,459.15,457.88,458.64,458.41,-185.51,449.26,468.84,-0.01,3.94
2016-05-10T17:00,453.19,454.20,450.70,448.40,4355,-1.50,1.11,38.61,3.99,458.66,457.95,458.19,457.15,-185.31,448.71,468.55,-0.02,4.07
2016-05-10T21:00,450.70,453.35,453.35,450.57,1200,-1.36,0.77,44.30,22.78,458.38,458.13,457.78,456.52,-128.81,448.77,467.72,-0.02,3.98
2016-05-11T01:00,453.35,453.79,453.60,452.33,554,-1.20,0.47,44.82,24.50,458.02,458.18,457.39,456.01,-94.40,448.74,467.08,-0.02,3.8
2016-05-11T05:00,453.60,454.68,452.12,452.12,839,-1.13,0.19,42.30,16.18,457.63,458.22,456.87,455.31,-86.23,448.46,466.50,-0.02,3.71
2016-05-11T09:00,452.12,453.84,453.81,452.01,905,-0.92,-0.04,46.03,28.49,457.30,458.16,456.52,455.01,-71.81,448.34,465.97,-0.02,3.57
2016-05-11T13:00,453.81,453.99,452.99,450.83,2902,-0.79,-0.24,44.53,23.54,456.96,458.01,456.19,454.60,-73.84,448.00,465.88,-0.02,3.54
2016-05-11T17:00,453.11,453.11,452.28,450.01,1633,-0.72,-0.42,43.21,24.43,456.71,457.71,455.80,454.13,-78.43,447.58,465.57,0,3.51
2016-05-11T21:00,452.28,452.59,451.32,450.06,909,-0.69,-0.59,41.43,18.85,456.32,457.42,454.90,453.56,-78.16,447.01,465.32,0,3.44
2016-05-12T01:00,451.29,451.40,448.71,445.91,5891,-0.79,-0.79,36.96,0.00,455.81,457.03,453.99,452.61,-110.14,446.03,465.19,-0.01,3.59
2016-05-12T05:00,448.71,450.60,449.61,448.60,1021,-0.76,-0.98,39.39,11.44,455.32,456.65,453.19,451.96,-88.13,445.26,465.01,0,3.48
2016-05-12T09:00,449.64,453.00,452.55,449.15,1948,-0.49,-1.10,46.62,100.00,455.01,456.43,452.59,451.90,-52.76,444.94,464.80,0,3.5
2016-05-12T13:00,452.55,452.55,451.45,448.76,3634,-0.37,-1.19,44.48,77.85,454.70,456.11,451.93,451.68,-59.85,444.51,464.56,0,3.52
2016-05-12T17:00,451.44,456.75,455.01,450.00,4687,-0.03,-1.20,52.13,100.00,454.56,455.93,452.11,452.10,-0.75,444.32,463.76,0.01,3.75
2016-05-12T21:00,455.00,455.67,454.12,453.61,499,0.14,-1.16,50.26,87.67,454.05,455.71,452.32,452.33,23.61,443.98,463.28,0,3.63
